Matt Bryant,2018,11,ATL,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,12,NO,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,13,ATL,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,14,GB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,15,ATL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,16,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Bryant,2018,17,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Koch,2018,1,BAL,BUF,5,257,51.4,63,0,3,1,0,1,0,47.6,3,19,0
Sam Koch,2018,2,CIN,BAL,3,169,56.3,60,1,0,0,0,0,0,41.7,2,24,0
Sam Koch,2018,3,BAL,DEN,4,197,49.2,57,0,2,0,1,0,1,33.2,3,31,0
Sam Koch,2018,4,PIT,BAL,4,175,43.8,51,1,2,1,1,0,0,38,1,3,0
Sam Koch,2018,5,CLE,BAL,8,366,45.8,56,1,6,0,3,1,0,40.4,3,23,0
Sam Koch,2018,6,TEN,BAL,4,175,43.8,48,0,2,2,0,1,0,43.8,1,0,0
Sam Koch,2018,7,BAL,NO,3,137,45.7,53,0,2,0,1,1,0,41.7,1,12,0
Sam Koch,2018,8,CAR,BAL,3,153,51,57,0,1,0,0,1,0,44,2,21,0
Sam Koch,2018,9,BAL,PIT,4,189,47.2,52,1,1,0,0,0,0,38,3,17,0
Sam Koch,2018,11,BAL,CIN,4,157,39.2,43,0,2,0,2,0,0,27.8,2,46,0
Sam Koch,2018,12,BAL,OAK,2,94,47,56,0,1,0,0,1,0,48.5,1,-3,0
Sam Koch,2018,13,ATL,BAL,3,142,47.3,65,1,1,0,1,0,0,34.7,1,18,0
Sam Koch,2018,14,KC,BAL,3,158,52.7,54,0,1,1,0,0,0,48.3,2,13,0
Sam Koch,2018,15,BAL,TB,3,127,42.3,50,0,1,2,0,0,0,38.3,1,12,0
Sam Koch,2018,16,LAC,BAL,3,150,50,57,0,1,0,1,0,0,39,2,33,0
Sam Koch,2018,17,BAL,CLE,4,196,49,56,0,1,0,0,1,0,37.5,3,46,0
Corey Bojorquez,2018,1,BAL,BUF,8,397,49.6,58,0,3,1,1,0,0,42.9,6,54,0
Corey Bojorquez,2018,2,BUF,LAC,5,223,44.6,54,1,2,0,1,0,0,37.2,3,17,0
Corey Bojorquez,2018,3,MIN,BUF,6,259,43.2,59,0,5,1,0,4,0,43.2,1,0,0
Corey Bojorquez,2018,4,GB,BUF,8,348,43.5,50,0,4,1,2,0,0,41,5,20,0
Corey Bojorquez,2018,5,BUF,TEN,4,175,43.8,48,1,1,1,0,0,0,29,2,39,0
Corey Bojorquez,2018,6,HOU,BUF,5,243,48.6,60,0,2,0,0,2,1,39.3,3,7,0
Corey Bojorquez,2018,7,IND,BUF,4,185,46.2,51,0,3,0,4,0,0,46.2,0,0,0
Corey Bojorquez,2018,8,BUF,NE,5,198,39.6,53,2,2,0,1,2,0,31.6,0,0,0
Matt Darr,2018,13,MIA,BUF,4,183,45.8,53,0,2,1,0,1,0,44.2,2,6,0
Matt Darr,2018,14,BUF,NYJ,1,40,40,40,0,1,0,1,0,0,40,0,0,0
Matt Darr,2018,15,BUF,DET,6,245,40.8,52,1,2,0,3,0,0,35.5,2,12,0
Matt Darr,2018,16,NE,BUF,6,230,38.3,55,0,0,0,0,4,0,32.2,2,37,0
Matt Darr,2018,17,BUF,MIA,3,111,37,44,0,0,0,1,0,0,34,2,9,0
Colton Schmidt,2018,9,BUF,CHI,5,188,37.6,47,0,1,1,1,0,0,28,3,48,0
Colton Schmidt,2018,10,NYJ,BUF,4,174,43.5,53,1,1,0,2,0,0,34.8,1,15,0
Colton Schmidt,2018,12,BUF,JAX,7,314,44.9,55,1,2,1,1,2,0,37.3,2,33,0
Chandler Catanzaro,2018,1,NO,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,2,TB,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,3,TB,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,4,CHI,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,6,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,7,TB,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,8,CIN,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,9,CAR,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,10,TB,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,14,CLE,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,15,CAR,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,16,CAR,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandler Catanzaro,2018,17,NO,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,1,CAR,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,2,ATL,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,3,CAR,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,5,CAR,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,6,WAS,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,7,PHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,8,CAR,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,9,CAR,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,10,PIT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,11,DET,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,12,CAR,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gano,2018,13,TB,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Palardy,2018,1,CAR,DAL,6,287,47.8,52,1,3,0,3,0,0,42.3,2,13,0
Michael Palardy,2018,2,ATL,CAR,4,191,47.8,53,0,2,0,2,1,0,47,1,3,0
Michael Palardy,2018,3,CAR,CIN,4,165,41.2,59,0,3,0,3,0,0,39,1,9,0
Michael Palardy,2018,5,CAR,NYG,3,153,51,55,0,2,0,0,0,0,46,3,15,0
Michael Palardy,2018,6,WAS,CAR,3,133,44.3,53,1,0,0,1,0,0,34.3,1,10,0
Michael Palardy,2018,7,PHI,CAR,5,209,41.8,54,1,3,0,0,2,0,35,2,14,0
Michael Palardy,2018,8,CAR,BAL,3,137,45.7,51,0,2,1,0,1,0,38,1,23,0
Michael Palardy,2018,9,CAR,TB,4,200,50,59,0,1,0,1,1,0,46.2,2,15,0
Michael Palardy,2018,10,PIT,CAR,5,205,41,46,0,2,0,3,1,0,39,1,10,0
Michael Palardy,2018,11,DET,CAR,5,222,44.4,52,0,1,0,4,0,0,42.4,1,10,0
Michael Palardy,2018,12,CAR,SEA,1,55,55,55,0,1,0,1,0,0,55,0,0,0
Michael Palardy,2018,13,TB,CAR,2,113,56.5,59,1,0,0,0,0,0,46.5,1,0,0
Michael Palardy,2018,14,CLE,CAR,4,158,39.5,54,0,2,1,2,0,0,34.8,1,19,0
Michael Palardy,2018,15,CAR,NO,6,239,39.8,56,0,1,1,2,1,0,37.7,2,13,0
Michael Palardy,2018,16,CAR,ATL,3,128,42.7,56,0,1,0,2,0,0,39.7,1,9,0
Michael Palardy,2018,17,NO,CAR,3,164,54.7,57,0,0,1,0,0,0,48.7,2,18,0
Kevin Huber,2018,1,IND,CIN,2,96,48,50,0,0,0,0,1,0,48,1,0,0
Kevin Huber,2018,2,CIN,BAL,6,241,40.2,55,0,4,0,3,2,0,40.5,1,-2,0
Kevin Huber,2018,3,CAR,CIN,3,132,44,48,0,2,0,1,1,0,42.7,1,4,0
Kevin Huber,2018,4,ATL,CIN,1,31,31,31,0,1,0,1,0,1,15.5,0,0,0
Kevin Huber,2018,5,CIN,MIA,4,173,43.2,50,0,1,0,0,1,0,22,3,85,1
Kevin Huber,2018,6,CIN,PIT,6,270,45,63,0,4,0,3,1,0,41.3,2,22,0
Kevin Huber,2018,7,KC,CIN,5,258,51.6,60,1,3,0,0,0,0,43.4,4,21,0
Kevin Huber,2018,8,CIN,TB,6,263,43.8,54,0,3,1,2,2,0,42.5,1,8,0
Kevin Huber,2018,10,CIN,NO,4,157,39.2,42,0,1,0,3,0,0,38.8,1,2,0
Kevin Huber,2018,11,BAL,CIN,6,251,41.8,53,0,1,0,3,1,0,39.5,2,14,0
Kevin Huber,2018,12,CIN,CLE,2,99,49.5,51,0,1,0,0,0,0,46.5,2,6,0
Kevin Huber,2018,13,CIN,DEN,7,303,43.3,69,1,1,1,0,2,0,39.6,3,6,0
Kevin Huber,2018,14,LAC,CIN,3,132,44,50,0,3,0,1,1,0,44,1,0,0
Kevin Huber,2018,15,CIN,OAK,5,216,43.2,50,0,1,0,2,0,0,38.8,3,22,0
Kevin Huber,2018,16,CLE,CIN,5,219,43.8,51,1,2,0,2,0,0,37.4,2,12,0
Kevin Huber,2018,17,PIT,CIN,6,278,46.3,52,0,1,0,3,0,0,43,3,20,0
Britton Colquitt,2018,1,CLE,PIT,12,522,43.5,57,1,6,3,2,1,0,37.2,5,56,0
Britton Colquitt,2018,2,NO,CLE,3,118,39.3,46,0,1,1,1,0,0,39.3,1,0,0
Britton Colquitt,2018,3,CLE,NYJ,8,273,34.1,55,0,5,1,2,3,0,32.6,2,12,0
Britton Colquitt,2018,4,OAK,CLE,7,350,50,59,0,2,0,2,0,0,36,5,98,0
Britton Colquitt,2018,5,CLE,BAL,9,452,50.2,64,1,3,1,2,0,0,41.4,5,59,0
Britton Colquitt,2018,6,CLE,LAC,6,242,40.3,54,0,5,0,1,2,0,34.3,3,36,0
Britton Colquitt,2018,7,TB,CLE,9,465,51.7,79,2,3,1,0,2,0,45,4,20,0
Britton Colquitt,2018,8,PIT,CLE,5,235,47,54,0,0,0,2,0,0,37.8,3,46,0
Britton Colquitt,2018,9,CLE,KC,1,39,39,39,0,1,0,0,1,1,19.5,0,0,0
Britton Colquitt,2018,10,CLE,ATL,4,187,46.8,57,0,3,0,2,1,0,45.5,1,5,0
Britton Colquitt,2018,12,CIN,CLE,4,188,47,56,0,1,0,0,1,0,32.8,3,57,0
Britton Colquitt,2018,13,HOU,CLE,2,91,45.5,51,1,0,0,0,0,0,35.5,1,0,0
Britton Colquitt,2018,14,CLE,CAR,3,143,47.7,49,0,0,0,2,0,0,45.7,1,6,0
Britton Colquitt,2018,15,DEN,CLE,4,194,48.5,56,0,2,0,2,0,0,48.5,2,0,0
Britton Colquitt,2018,16,CLE,CIN,2,88,44,47,0,0,0,1,0,1,28.7,1,2,0
Britton Colquitt,2018,17,BAL,CLE,4,180,45,48,1,0,0,3,0,0,40,0,0,0
Brandon McManus,2018,1,DEN,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,2,DEN,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,3,BAL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,4,DEN,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,5,NYJ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,6,DEN,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,7,ARI,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,8,KC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,9,DEN,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,11,LAC,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,12,DEN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,13,CIN,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,14,SF,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,15,DEN,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,16,OAK,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon McManus,2018,17,DEN,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Cassel,2018,1,DET,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Cassel,2018,16,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,1,DET,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,2,SF,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,3,DET,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,4,DAL,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,5,DET,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,7,MIA,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,8,DET,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,9,MIN,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,10,CHI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,11,DET,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,12,DET,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,13,DET,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,14,ARI,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,15,BUF,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,16,DET,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Prater,2018,17,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rigoberto Sanchez,2018,1,IND,CIN,2,95,47.5,49,0,0,0,1,0,0,48,1,-1,0
Rigoberto Sanchez,2018,2,WAS,IND,5,235,47,59,1,1,0,3,0,0,41.8,1,6,0
Rigoberto Sanchez,2018,3,PHI,IND,5,222,44.4,53,0,2,0,1,0,0,43.6,4,4,0
Rigoberto Sanchez,2018,4,IND,HOU,5,220,44,57,0,2,1,1,1,0,40,2,20,0
Rigoberto Sanchez,2018,5,NE,IND,3,142,47.3,51,0,1,0,0,1,0,40.7,2,20,0
Rigoberto Sanchez,2018,6,NYJ,IND,2,93,46.5,48,0,0,0,1,0,0,43.5,1,6,0
Rigoberto Sanchez,2018,7,IND,BUF,4,188,47,61,0,2,0,2,2,0,47,0,0,0
Rigoberto Sanchez,2018,8,OAK,IND,1,46,46,46,0,0,0,0,0,0,47,1,-1,0
Rigoberto Sanchez,2018,10,IND,JAX,3,138,46,52,0,1,0,1,1,0,45.7,1,1,0
Rigoberto Sanchez,2018,11,IND,TEN,3,142,47.3,53,0,3,0,1,2,0,47.3,0,0,0
Rigoberto Sanchez,2018,12,IND,MIA,3,103,34.3,49,0,1,0,2,0,0,34.3,1,0,0
Rigoberto Sanchez,2018,13,JAX,IND,6,298,49.7,57,2,3,0,3,0,0,41.7,1,8,0
Rigoberto Sanchez,2018,14,HOU,IND,6,278,46.3,55,2,2,0,2,0,0,36.7,2,18,0
Rigoberto Sanchez,2018,15,IND,DAL,1,52,52,52,0,1,0,0,0,0,50,1,2,0
Rigoberto Sanchez,2018,16,IND,NYG,4,186,46.5,63,0,3,0,0,3,0,46.5,1,0,0
Rigoberto Sanchez,2018,17,TEN,IND,4,191,47.8,57,0,2,2,0,0,0,45.2,2,10,0
Adam Vinatieri,2018,1,IND,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,2,WAS,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,3,PHI,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,4,IND,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,5,NE,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,6,NYJ,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,7,IND,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,8,OAK,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,10,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,11,IND,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,12,IND,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,14,HOU,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,15,IND,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,16,IND,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Vinatieri,2018,17,TEN,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan Cooke,2018,1,NYG,JAX,7,264,37.7,47,0,4,2,1,1,0,37.1,3,4,0
Logan Cooke,2018,2,JAX,NE,3,106,35.3,39,0,2,0,0,3,0,35.3,0,0,0
Logan Cooke,2018,3,JAX,TEN,6,273,45.5,52,1,2,0,0,1,0,37.8,4,26,0
Logan Cooke,2018,4,JAX,NYJ,4,185,46.2,54,0,3,0,1,2,0,44.5,1,7,0
Logan Cooke,2018,5,KC,JAX,3,108,36,43,0,2,2,0,0,0,35.3,1,2,0
Logan Cooke,2018,6,DAL,JAX,6,248,41.3,61,1,2,2,1,0,0,36.5,2,9,0
Logan Cooke,2018,7,JAX,HOU,6,274,45.7,55,2,2,2,0,0,0,39,2,0,0
Logan Cooke,2018,8,JAX,PHI,2,96,48,53,0,1,0,0,1,0,48,1,0,0
Logan Cooke,2018,10,IND,JAX,3,138,46,51,0,2,1,1,0,0,44,1,6,0
Logan Cooke,2018,11,JAX,PIT,9,415,46.1,57,3,1,0,2,1,0,38,3,13,0
Logan Cooke,2018,12,BUF,JAX,6,287,47.8,55,0,3,1,1,1,0,45.7,3,13,0
Logan Cooke,2018,13,JAX,IND,7,329,47,56,0,2,2,3,0,0,45.1,2,13,0
Logan Cooke,2018,14,TEN,JAX,5,250,50,56,0,3,1,0,1,0,47.6,3,12,0
Logan Cooke,2018,15,JAX,WAS,5,262,52.4,72,0,3,0,2,0,0,50.2,3,11,0
Logan Cooke,2018,16,MIA,JAX,5,188,37.6,45,0,4,0,3,0,0,35.2,2,12,0
Logan Cooke,2018,17,HOU,JAX,9,449,49.9,57,0,1,0,3,0,0,43.7,6,56,0
Kai Forbath,2018,15,JAX,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai Forbath,2018,16,MIA,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai Forbath,2018,17,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dustin Colquitt,2018,1,LAC,KC,5,256,51.2,67,0,3,0,1,2,0,52.2,2,-5,0
Dustin Colquitt,2018,2,PIT,KC,2,100,50,55,0,1,1,0,0,0,47,1,6,0
Dustin Colquitt,2018,3,KC,SF,2,87,43.5,48,0,1,0,1,0,0,43,1,1,0
Dustin Colquitt,2018,4,DEN,KC,4,168,42,44,2,0,0,1,0,0,31.5,1,2,0
Dustin Colquitt,2018,5,KC,JAX,2,116,58,63,0,1,0,1,0,0,55,1,6,0
Dustin Colquitt,2018,6,NE,KC,1,51,51,51,0,0,0,0,1,0,51,0,0,0
Dustin Colquitt,2018,8,KC,DEN,5,196,39.2,55,1,3,0,0,2,0,32.6,2,13,0
Dustin Colquitt,2018,9,CLE,KC,2,63,31.5,42,0,2,0,1,0,0,31,1,1,0
Dustin Colquitt,2018,10,KC,ARI,5,233,46.6,52,1,3,0,1,0,0,41,3,8,0
Dustin Colquitt,2018,13,OAK,KC,3,123,41,45,0,0,0,2,1,0,41,0,0,0
Dustin Colquitt,2018,14,KC,BAL,3,111,37,50,0,2,0,1,1,0,18.7,1,55,0
Dustin Colquitt,2018,15,KC,LAC,4,203,50.8,61,1,1,0,1,1,0,45.8,1,0,0
Dustin Colquitt,2018,16,SEA,KC,3,144,48,57,0,1,0,0,1,0,43.7,2,13,0
Dustin Colquitt,2018,17,KC,OAK,1,28,28,28,0,1,0,1,0,0,28,0,0,0
Matt Haack,2018,1,MIA,TEN,4,215,53.8,65,2,0,0,0,0,0,32.8,2,44,0
Matt Haack,2018,2,NYJ,MIA,6,295,49.2,63,0,5,2,3,0,0,48.5,1,4,0
Matt Haack,2018,3,MIA,OAK,6,282,47,63,1,3,1,1,0,0,41.8,3,11,0
Matt Haack,2018,4,NE,MIA,7,293,41.9,52,0,0,2,0,0,0,35.4,5,45,0
Matt Haack,2018,5,CIN,MIA,5,209,41.8,58,0,4,0,3,0,0,38,2,19,0
Matt Haack,2018,6,MIA,CHI,4,162,40.5,47,1,2,0,1,1,0,34.2,1,5,0
Matt Haack,2018,7,MIA,DET,4,182,45.5,51,0,2,0,0,2,0,41.8,2,15,0
Matt Haack,2018,8,HOU,MIA,4,188,47,60,0,3,0,3,0,0,43.8,1,13,0
Matt Haack,2018,9,MIA,NYJ,9,402,44.7,58,0,7,0,6,1,0,42.8,2,17,0
Matt Haack,2018,10,GB,MIA,2,77,38.5,39,1,0,0,0,0,0,19,1,19,0
